Time,Open,High,Low,Close
2018-01-12 09:13,1.21261,1.21262,1.21243,1.21261
2018-01-12 09:14,1.21259,1.21260,1.21236,1.21254
2018-01-12 09:15,1.21254,1.21300,1.21252,1.21296
2018-01-12 09:16,1.21294,1.21302,1.21280,1.21290
2018-01-12 09:17,1.21291,1.21308,1.21273,1.21284
2018-01-12 09:18,1.21285,1.21319,1.21278,1.21319
2018-01-12 09:19,1.21318,1.21349,1.21311,1.21343
2018-01-12 09:20,1.21345,1.21357,1.21340,1.21345
2018-01-12 09:21,1.21345,1.21345,1.21311,1.21343
2018-01-12 09:22,1.21346,1.21363,1.21346,1.21348
2018-01-12 09:23,1.21349,1.21374,1.21345,1.21366
2018-01-12 09:24,1.21366,1.21375,1.21348,1.21365
2018-01-12 09:25,1.21364,1.21364,1.21341,1.21356
2018-01-12 09:26,1.21356,1.21424,1.21355,1.21391
2018-01-12 09:27,1.21390,1.21394,1.21368,1.21394
2018-01-12 09:28,1.21392,1.21435,1.21389,1.21427
2018-01-12 09:29,1.21425,1.21486,1.21418,1.21443
2018-01-12 09:30,1.21442,1.21445,1.21387,1.21389
2018-01-12 09:31,1.21383,1.21392,1.21360,1.21360
2018-01-12 09:32,1.21361,1.21398,1.21361,1.21384
2018-01-12 09:33,1.21386,1.21418,1.21377,1.21394
2018-01-12 09:34,1.21395,1.21395,1.21326,1.21330
2018-01-12 09:35,1.21328,1.21382,1.21312,1.21363
2018-01-12 09:36,1.21362,1.21373,1.21350,1.21352
2018-01-12 09:37,1.21353,1.21392,1.21353,1.21368
2018-01-12 09:38,1.21368,1.21397,1.21346,1.21394
2018-01-12 09:39,1.21392,1.21395,1.21343,1.21347
2018-01-12 09:40,1.21348,1.21355,1.21321,1.21329
2018-01-12 09:41,1.21328,1.21351,1.21320,1.21350
2018-01-12 09:42,1.21351,1.21354,1.21329,1.21351
2018-01-12 09:43,1.21352,1.21367,1.21338,1.21367
2018-01-12 09:44,1.21366,1.21420,1.21365,1.21420
2018-01-12 09:45,1.21422,1.21422,1.21366,1.21374
2018-01-12 09:46,1.21375,1.21421,1.21369,1.21398
2018-01-12 09:47,1.21395,1.21402,1.21388,1.21398
2018-01-12 09:48,1.21397,1.21428,1.21388,1.21426
2018-01-12 09:49,1.21425,1.21447,1.21422,1.21439
2018-01-12 09:50,1.21438,1.21439,1.21400,1.21407
2018-01-12 09:51,1.21407,1.21412,1.21350,1.21351
2018-01-12 09:52,1.21352,1.21373,1.21346,1.21358
2018-01-12 09:53,1.21356,1.21367,1.21340,1.21341
2018-01-12 09:54,1.21342,1.21345,1.21319,1.21339
2018-01-12 09:55,1.21338,1.21341,1.21307,1.21309
2018-01-12 09:56,1.21311,1.21321,1.21304,1.21314
2018-01-12 09:57,1.21314,1.21332,1.21308,1.21332
2018-01-12 09:58,1.21331,1.21364,1.21331,1.21364
2018-01-12 09:59,1.21365,1.21383,1.21359,1.21378
2018-01-12 10:00,1.21379,1.21413,1.21376,1.21407
2018-01-12 10:01,1.21409,1.21476,1.21407,1.21476
2018-01-12 10:02,1.21480,1.21489,1.21406,1.21412
2018-01-12 10:03,1.21411,1.21427,1.21405,1.21406
2018-01-12 10:04,1.21407,1.21424,1.21381,1.21419
2018-01-12 10:05,1.21418,1.21418,1.21388,1.21401
2018-01-12 10:06,1.21402,1.21437,1.21400,1.21426
2018-01-12 10:07,1.21426,1.21465,1.21415,1.21446
2018-01-12 10:08,1.21445,1.21451,1.21389,1.21393
2018-01-12 10:09,1.21397,1.21407,1.21382,1.21401
2018-01-12 10:10,1.21400,1.21405,1.21387,1.21392
2018-01-12 10:11,1.21389,1.21411,1.21389,1.21394
2018-01-12 10:12,1.21392,1.21406,1.21391,1.21405
2018-01-12 10:13,1.21405,1.21408,1.21389,1.21400
2018-01-12 10:14,1.21399,1.21439,1.21398,1.21437
2018-01-12 10:15,1.21437,1.21438,1.21425,1.21430
2018-01-12 10:16,1.21430,1.21465,1.21426,1.21457
2018-01-12 10:17,1.21456,1.21456,1.21428,1.21448
2018-01-12 10:18,1.21448,1.21455,1.21436,1.21451
2018-01-12 10:19,1.21452,1.21456,1.21441,1.21451
2018-01-12 10:20,1.21452,1.21454,1.21433,1.21434
2018-01-12 10:21,1.21436,1.21449,1.21434,1.21434
2018-01-12 10:22,1.21433,1.21433,1.21383,1.21396
2018-01-12 10:23,1.21395,1.21409,1.21392,1.21404
2018-01-12 10:24,1.21400,1.21400,1.21359,1.21374
2018-01-12 10:25,1.21373,1.21374,1.21353,1.21361
2018-01-12 10:26,1.21362,1.21374,1.21327,1.21350
2018-01-12 10:27,1.21350,1.21366,1.21326,1.21337
2018-01-12 10:28,1.21339,1.21376,1.21327,1.21374
2018-01-12 10:29,1.21373,1.21373,1.21346,1.21360
2018-01-12 10:30,1.21362,1.21369,1.21346,1.21364
2018-01-12 10:31,1.21365,1.21371,1.21360,1.21361
2018-01-12 10:32,1.21362,1.21372,1.21354,1.21357
2018-01-12 10:33,1.21358,1.21405,1.21355,1.21404
2018-01-12 10:34,1.21402,1.21428,1.21397,1.21427
2018-01-12 10:35,1.21431,1.21453,1.21429,1.21451
2018-01-12 10:36,1.21452,1.21456,1.21433,1.21434
2018-01-12 10:37,1.21436,1.21451,1.21410,1.21416
2018-01-12 10:38,1.21417,1.21444,1.21414,1.21439
2018-01-12 10:39,1.21437,1.21455,1.21430,1.21430
2018-01-12 10:40,1.21429,1.21449,1.21398,1.21399
2018-01-12 10:41,1.21401,1.21418,1.21401,1.21413
2018-01-12 10:42,1.21413,1.21413,1.21390,1.21404
2018-01-12 10:43,1.21404,1.21422,1.21397,1.21397
2018-01-12 10:44,1.21397,1.21397,1.21372,1.21377
2018-01-12 10:45,1.21378,1.21408,1.21375,1.21398
2018-01-12 10:46,1.21399,1.21427,1.21399,1.21427
2018-01-12 10:47,1.21427,1.21450,1.21417,1.21443
2018-01-12 10:48,1.21445,1.21462,1.21402,1.21461
2018-01-12 10:49,1.21460,1.21472,1.21451,1.21472
2018-01-12 10:50,1.21473,1.21475,1.21440,1.21471
2018-01-12 10:51,1.21472,1.21552,1.21472,1.21539
2018-01-12 10:52,1.21541,1.21543,1.21521,1.21535
2018-01-12 10:53,1.21534,1.21534,1.21505,1.21505
2018-01-12 10:54,1.21508,1.21509,1.21483,1.21485
2018-01-12 10:55,1.21485,1.21512,1.21484,1.21506
2018-01-12 10:56,1.21505,1.21505,1.21462,1.21478
2018-01-12 10:57,1.21476,1.21514,1.21448,1.21508
2018-01-12 10:58,1.21507,1.21509,1.21455,1.21465
2018-01-12 10:59,1.21464,1.21485,1.21457,1.21480
2018-01-12 11:00,1.21479,1.21479,1.21431,1.21431
2018-01-12 11:01,1.21431,1.21439,1.21409,1.21433
2018-01-12 11:02,1.21435,1.21454,1.21426,1.21450
2018-01-12 11:03,1.21448,1.21476,1.21445,1.21450
2018-01-12 11:04,1.21449,1.21461,1.21423,1.21428
2018-01-12 11:05,1.21431,1.21448,1.21428,1.21428
2018-01-12 11:06,1.21428,1.21437,1.21402,1.21406
2018-01-12 11:07,1.21405,1.21414,1.21401,1.21409
2018-01-12 11:08,1.21409,1.21422,1.21380,1.21391
2018-01-12 11:09,1.21393,1.21395,1.21380,1.21389
2018-01-12 11:10,1.21390,1.21406,1.21390,1.21405
2018-01-12 11:11,1.21405,1.21408,1.21393,1.21408
2018-01-12 11:12,1.21409,1.21415,1.21398,1.21404
2018-01-12 11:13,1.21404,1.21424,1.21404,1.21410
2018-01-12 11:14,1.21410,1.21421,1.21410,1.21421
2018-01-12 11:15,1.21420,1.21424,1.21409,1.21424
2018-01-12 11:16,1.21425,1.21441,1.21423,1.21433
2018-01-12 11:17,1.21436,1.21463,1.21434,1.21447
2018-01-12 11:18,1.21446,1.21448,1.21418,1.21422
2018-01-12 11:19,1.21421,1.21445,1.21418,1.21426
2018-01-12 11:20,1.21425,1.21446,1.21415,1.21432
2018-01-12 11:21,1.21427,1.21442,1.21420,1.21437
2018-01-12 11:22,1.21438,1.21459,1.21435,1.21458
2018-01-12 11:23,1.21457,1.21476,1.21457,1.21474
2018-01-12 11:24,1.21473,1.21486,1.21444,1.21449
2018-01-12 11:25,1.21452,1.21470,1.21450,1.21470
2018-01-12 11:26,1.21472,1.21517,1.21472,1.21514
2018-01-12 11:27,1.21512,1.21518,1.21496,1.21499
2018-01-12 11:28,1.21500,1.21526,1.21499,1.21523
2018-01-12 11:29,1.21523,1.21556,1.21522,1.21534
2018-01-12 11:30,1.21535,1.21535,1.21326,1.21326
2018-01-12 11:31,1.21325,1.21342,1.21256,1.21258
2018-01-12 11:32,1.21262,1.21310,1.21262,1.21276
2018-01-12 11:33,1.21275,1.21295,1.21227,1.21294
2018-01-12 11:34,1.21297,1.21308,1.21246,1.21248
2018-01-12 11:35,1.21249,1.21301,1.21221,1.21300
2018-01-12 11:36,1.21298,1.21310,1.21252,1.21259
2018-01-12 11:37,1.21258,1.21279,1.21245,1.21271
2018-01-12 11:38,1.21269,1.21301,1.21252,1.21295
2018-01-12 11:39,1.21293,1.21315,1.21280,1.21304
2018-01-12 11:40,1.21305,1.21315,1.21299,1.21302
2018-01-12 11:41,1.21304,1.21327,1.21298,1.21320
2018-01-12 11:42,1.21323,1.21355,1.21321,1.21346
2018-01-12 11:43,1.21348,1.21355,1.21322,1.21355
2018-01-12 11:44,1.21358,1.21364,1.21331,1.21331
2018-01-12 11:45,1.21330,1.21336,1.21319,1.21324
2018-01-12 11:46,1.21322,1.21345,1.21310,1.21316
2018-01-12 11:47,1.21315,1.21336,1.21313,1.21335
2018-01-12 11:48,1.21334,1.21334,1.21288,1.21291
2018-01-12 11:49,1.21289,1.21315,1.21284,1.21312
2018-01-12 11:50,1.21311,1.21329,1.21308,1.21314
2018-01-12 11:51,1.21313,1.21329,1.21310,1.21310
2018-01-12 11:52,1.21312,1.21336,1.21309,1.21332
2018-01-12 11:53,1.21333,1.21365,1.21332,1.21365
2018-01-12 11:54,1.21364,1.21364,1.21347,1.21354
2018-01-12 11:55,1.21355,1.21360,1.21347,1.21354
2018-01-12 11:56,1.21353,1.21357,1.21332,1.21332
2018-01-12 11:57,1.21332,1.21332,1.21311,1.21311
2018-01-12 11:58,1.21312,1.21327,1.21312,1.21315
2018-01-12 11:59,1.21315,1.21320,1.21300,1.21300
2018-01-12 12:00,1.21301,1.21328,1.21295,1.21307
2018-01-12 12:01,1.21305,1.21325,1.21305,1.21325
2018-01-12 12:02,1.21328,1.21332,1.21309,1.21315
2018-01-12 12:03,1.21314,1.21314,1.21300,1.21305
2018-01-12 12:04,1.21297,1.21323,1.21297,1.21310
2018-01-12 12:05,1.21309,1.21324,1.21300,1.21321
2018-01-12 12:06,1.21322,1.21341,1.21320,1.21335
2018-01-12 12:07,1.21334,1.21346,1.21320,1.21323
2018-01-12 12:08,1.21324,1.21371,1.21320,1.21359
2018-01-12 12:09,1.21358,1.21358,1.21324,1.21324
2018-01-12 12:10,1.21327,1.21343,1.21325,1.21326
2018-01-12 12:11,1.21326,1.21334,1.21320,1.21322
2018-01-12 12:12,1.21321,1.21326,1.21304,1.21319
2018-01-12 12:13,1.21316,1.21345,1.21315,1.21345
2018-01-12 12:14,1.21345,1.21359,1.21330,1.21334
2018-01-12 12:15,1.21333,1.21344,1.21317,1.21317
2018-01-12 12:16,1.21317,1.21323,1.21308,1.21313
2018-01-12 12:17,1.21312,1.21313,1.21278,1.21289
2018-01-12 12:18,1.21289,1.21289,1.21251,1.21251
2018-01-12 12:19,1.21253,1.21281,1.21253,1.21262
2018-01-12 12:20,1.21261,1.21266,1.21252,1.21265
2018-01-12 12:21,1.21266,1.21279,1.21261,1.21277
2018-01-12 12:22,1.21276,1.21298,1.21275,1.21281
2018-01-12 12:23,1.21277,1.21292,1.21276,1.21288
2018-01-12 12:24,1.21289,1.21311,1.21289,1.21293
2018-01-12 12:25,1.21291,1.21295,1.21249,1.21254
2018-01-12 12:26,1.21247,1.21284,1.21242,1.21254
2018-01-12 12:27,1.21252,1.21264,1.21241,1.21256
2018-01-12 12:28,1.21257,1.21293,1.21257,1.21290
2018-01-12 12:29,1.21287,1.21292,1.21273,1.21276
2018-01-12 12:30,1.21275,1.21305,1.21273,1.21302
2018-01-12 12:31,1.21302,1.21309,1.21298,1.21307
2018-01-12 12:32,1.21306,1.21323,1.21298,1.21315
2018-01-12 12:33,1.21316,1.21320,1.21316,1.21318
2018-01-12 12:34,1.21317,1.21348,1.21315,1.21340
2018-01-12 12:35,1.21342,1.21342,1.21318,1.21324
2018-01-12 12:36,1.21323,1.21323,1.21312,1.21312
2018-01-12 12:37,1.21312,1.21317,1.21312,1.21315
2018-01-12 12:38,1.21315,1.21317,1.21301,1.21312
2018-01-12 12:39,1.21313,1.21316,1.21291,1.21293
2018-01-12 12:40,1.21295,1.21300,1.21291,1.21296
2018-01-12 12:41,1.21298,1.21313,1.21296,1.21312
2018-01-12 12:42,1.21310,1.21312,1.21298,1.21301
2018-01-12 12:43,1.21300,1.21306,1.21298,1.21301
2018-01-12 12:44,1.21303,1.21324,1.21303,1.21323
2018-01-12 12:45,1.21321,1.21324,1.21310,1.21313
2018-01-12 12:46,1.21313,1.21315,1.21309,1.21315
2018-01-12 12:47,1.21315,1.21330,1.21313,1.21329
2018-01-12 12:48,1.21331,1.21361,1.21331,1.21357
2018-01-12 12:49,1.21357,1.21357,1.21348,1.21350
2018-01-12 12:50,1.21351,1.21366,1.21351,1.21358
2018-01-12 12:51,1.21357,1.21362,1.21351,1.21354
2018-01-12 12:52,1.21356,1.21357,1.21343,1.21344
2018-01-12 12:53,1.21344,1.21351,1.21344,1.21346
2018-01-12 12:54,1.21347,1.21355,1.21340,1.21355
2018-01-12 12:55,1.21357,1.21358,1.21348,1.21352
2018-01-12 12:56,1.21350,1.21355,1.21336,1.21345
2018-01-12 12:57,1.21346,1.21348,1.21319,1.21325
2018-01-12 12:58,1.21326,1.21334,1.21313,1.21329
2018-01-12 12:59,1.21330,1.21347,1.21330,1.21344
2018-01-12 13:00,1.21346,1.21349,1.21333,1.21343
2018-01-12 13:01,1.21343,1.21348,1.21333,1.21334
2018-01-12 13:02,1.21335,1.21354,1.21329,1.21354
2018-01-12 13:03,1.21356,1.21378,1.21356,1.21376
2018-01-12 13:04,1.21376,1.21376,1.21360,1.21376
2018-01-12 13:05,1.21376,1.21381,1.21368,1.21368
2018-01-12 13:06,1.21367,1.21367,1.21347,1.21357
2018-01-12 13:07,1.21358,1.21364,1.21355,1.21356
2018-01-12 13:08,1.21355,1.21355,1.21351,1.21352
2018-01-12 13:09,1.21357,1.21374,1.21357,1.21374
2018-01-12 13:10,1.21373,1.21374,1.21371,1.21374
2018-01-12 13:11,1.21374,1.21395,1.21372,1.21391
2018-01-12 13:12,1.21390,1.21390,1.21370,1.21389
2018-01-12 13:13,1.21392,1.21392,1.21380,1.21385
2018-01-12 13:14,1.21387,1.21421,1.21387,1.21419
2018-01-12 13:15,1.21421,1.21426,1.21410,1.21425
2018-01-12 13:16,1.21425,1.21434,1.21420,1.21434
2018-01-12 13:17,1.21433,1.21436,1.21410,1.21425
2018-01-12 13:18,1.21425,1.21426,1.21421,1.21421
2018-01-12 13:19,1.21422,1.21431,1.21405,1.21409
2018-01-12 13:20,1.21411,1.21438,1.21411,1.21438
2018-01-12 13:21,1.21440,1.21453,1.21436,1.21441
2018-01-12 13:22,1.21441,1.21470,1.21441,1.21464
2018-01-12 13:23,1.21463,1.21464,1.21443,1.21464
2018-01-12 13:24,1.21463,1.21463,1.21450,1.21453
2018-01-12 13:25,1.21457,1.21491,1.21456,1.21463
2018-01-12 13:26,1.21464,1.21480,1.21464,1.21473
2018-01-12 13:27,1.21475,1.21487,1.21462,1.21471
2018-01-12 13:28,1.21472,1.21480,1.21461,1.21479
2018-01-12 13:29,1.21480,1.21487,1.21477,1.21486
2018-01-12 13:30,1.21485,1.21485,1.21474,1.21481
2018-01-12 13:31,1.21482,1.21537,1.21482,1.21532
2018-01-12 13:32,1.21534,1.21572,1.21514,1.21557
2018-01-12 13:33,1.21555,1.21569,1.21542,1.21567
2018-01-12 13:34,1.21566,1.21570,1.21535,1.21535
2018-01-12 13:35,1.21537,1.21614,1.21534,1.21595
2018-01-12 13:36,1.21597,1.21633,1.21558,1.21568
2018-01-12 13:37,1.21566,1.21621,1.21565,1.21585
2018-01-12 13:38,1.21585,1.21596,1.21557,1.21563
2018-01-12 13:39,1.21565,1.21587,1.21560,1.21566
2018-01-12 13:40,1.21568,1.21568,1.21532,1.21535
2018-01-12 13:41,1.21536,1.21555,1.21532,1.21547
2018-01-12 13:42,1.21547,1.21573,1.21541,1.21566
2018-01-12 13:43,1.21567,1.21586,1.21556,1.21573
2018-01-12 13:44,1.21574,1.21582,1.21559,1.21570
2018-01-12 13:45,1.21569,1.21578,1.21542,1.21550
2018-01-12 13:46,1.21547,1.21576,1.21543,1.21576
2018-01-12 13:47,1.21574,1.21596,1.21572,1.21573
2018-01-12 13:48,1.21571,1.21572,1.21548,1.21568
2018-01-12 13:49,1.21566,1.21585,1.21563,1.21585
2018-01-12 13:50,1.21588,1.21605,1.21588,1.21605
2018-01-12 13:51,1.21606,1.21637,1.21598,1.21604
2018-01-12 13:52,1.21605,1.21622,1.21604,1.21620
2018-01-12 13:53,1.21621,1.21646,1.21620,1.21645
2018-01-12 13:54,1.21648,1.21648,1.21605,1.21605
2018-01-12 13:55,1.21608,1.21665,1.21608,1.21652
2018-01-12 13:56,1.21650,1.21651,1.21637,1.21648
2018-01-12 13:57,1.21648,1.21648,1.21632,1.21639
2018-01-12 13:58,1.21639,1.21641,1.21613,1.21621
2018-01-12 13:59,1.21622,1.21625,1.21616,1.21623
2018-01-12 14:00,1.21622,1.21646,1.21620,1.21644
2018-01-12 14:01,1.21643,1.21646,1.21624,1.21626
2018-01-12 14:02,1.21624,1.21626,1.21604,1.21604
2018-01-12 14:03,1.21605,1.21622,1.21603,1.21611
2018-01-12 14:04,1.21610,1.21624,1.21608,1.21619
2018-01-12 14:05,1.21620,1.21630,1.21617,1.21619
2018-01-12 14:06,1.21620,1.21647,1.21620,1.21647
2018-01-12 14:07,1.21645,1.21667,1.21641,1.21665
2018-01-12 14:08,1.21664,1.21664,1.21645,1.21645
2018-01-12 14:09,1.21644,1.21644,1.21623,1.21628
2018-01-12 14:10,1.21628,1.21645,1.21624,1.21645
2018-01-12 14:11,1.21644,1.21658,1.21644,1.21650
2018-01-12 14:12,1.21649,1.21651,1.21644,1.21647
2018-01-12 14:13,1.21646,1.21655,1.21640,1.21650
2018-01-12 14:14,1.21650,1.21697,1.21646,1.21695
2018-01-12 14:15,1.21693,1.21737,1.21684,1.21695
2018-01-12 14:16,1.21697,1.21723,1.21692,1.21695
2018-01-12 14:17,1.21694,1.21696,1.21657,1.21664
2018-01-12 14:18,1.21664,1.21664,1.21649,1.21655
2018-01-12 14:19,1.21654,1.21659,1.21647,1.21659
2018-01-12 14:20,1.21658,1.21676,1.21646,1.21649
2018-01-12 14:21,1.21650,1.21653,1.21645,1.21649
2018-01-12 14:22,1.21650,1.21706,1.21650,1.21706
2018-01-12 14:23,1.21708,1.21727,1.21705,1.21705
2018-01-12 14:24,1.21704,1.21721,1.21699,1.21721
2018-01-12 14:25,1.21720,1.21737,1.21715,1.21731
2018-01-12 14:26,1.21731,1.21731,1.21709,1.21715
2018-01-12 14:27,1.21714,1.21715,1.21709,1.21714
2018-01-12 14:28,1.21714,1.21732,1.21714,1.21732
2018-01-12 14:29,1.21731,1.21731,1.21721,1.21728
2018-01-12 14:30,1.21729,1.21738,1.21725,1.21733
2018-01-12 14:31,1.21734,1.21850,1.21731,1.21846
2018-01-12 14:32,1.21840,1.21847,1.21773,1.21800
2018-01-12 14:33,1.21798,1.21837,1.21789,1.21837
2018-01-12 14:34,1.21836,1.21836,1.21775,1.21779
2018-01-12 14:35,1.21780,1.21790,1.21768,1.21770
2018-01-12 14:36,1.21773,1.21785,1.21759,1.21774
2018-01-12 14:37,1.21778,1.21813,1.21772,1.21810
2018-01-12 14:38,1.21813,1.21821,1.21787,1.21788
2018-01-12 14:39,1.21787,1.21787,1.21777,1.21784
2018-01-12 14:40,1.21781,1.21788,1.21771,1.21784
2018-01-12 14:41,1.21783,1.21785,1.21751,1.21751
2018-01-12 14:42,1.21752,1.21776,1.21750,1.21767
2018-01-12 14:43,1.21768,1.21768,1.21747,1.21749
2018-01-12 14:44,1.21751,1.21777,1.21750,1.21768
2018-01-12 14:45,1.21772,1.21809,1.21768,1.21798
2018-01-12 14:46,1.21797,1.21797,1.21777,1.21796
2018-01-12 14:47,1.21793,1.21803,1.21792,1.21797
2018-01-12 14:48,1.21798,1.21834,1.21798,1.21815
2018-01-12 14:49,1.21814,1.21817,1.21807,1.21816
2018-01-12 14:50,1.21816,1.21830,1.21777,1.21781
2018-01-12 14:51,1.21782,1.21791,1.21780,1.21790
2018-01-12 14:52,1.21791,1.21802,1.21777,1.21802
2018-01-12 14:53,1.21801,1.21810,1.21790,1.21790
2018-01-12 14:54,1.21789,1.21806,1.21782,1.21805
2018-01-12 14:55,1.21806,1.21807,1.21791,1.21807
2018-01-12 14:56,1.21806,1.21824,1.21806,1.21824
2018-01-12 14:57,1.21825,1.21836,1.21814,1.21832
2018-01-12 14:58,1.21831,1.21831,1.21792,1.21792
2018-01-12 14:59,1.21795,1.21824,1.21795,1.21813
2018-01-12 15:00,1.21810,1.21825,1.21810,1.21817
2018-01-12 15:01,1.21818,1.21823,1.21818,1.21819
2018-01-12 15:02,1.21821,1.21835,1.21816,1.21817
2018-01-12 15:03,1.21816,1.21822,1.21808,1.21808
2018-01-12 15:04,1.21810,1.21811,1.21788,1.21790
2018-01-12 15:05,1.21789,1.21791,1.21785,1.21791
2018-01-12 15:06,1.21790,1.21820,1.21790,1.21816
2018-01-12 15:07,1.21817,1.21820,1.21812,1.21816
2018-01-12 15:08,1.21815,1.21815,1.21787,1.21791
2018-01-12 15:09,1.21790,1.21790,1.21781,1.21784
2018-01-12 15:10,1.21783,1.21783,1.21769,1.21775
2018-01-12 15:11,1.21777,1.21780,1.21772,1.21776
2018-01-12 15:12,1.21775,1.21786,1.21766,1.21784
2018-01-12 15:13,1.21782,1.21797,1.21782,1.21785
2018-01-12 15:14,1.21786,1.21789,1.21786,1.21787
2018-01-12 15:15,1.21787,1.21790,1.21784,1.21785
2018-01-12 15:16,1.21786,1.21789,1.21781,1.21781
2018-01-12 15:17,1.21780,1.21782,1.21775,1.21776
2018-01-12 15:18,1.21776,1.21777,1.21767,1.21771
2018-01-12 15:19,1.21770,1.21776,1.21769,1.21775
2018-01-12 15:20,1.21776,1.21780,1.21775,1.21776
2018-01-12 15:21,1.21777,1.21796,1.21775,1.21796
2018-01-12 15:22,1.21799,1.21799,1.21781,1.21781
2018-01-12 15:23,1.21780,1.21806,1.21777,1.21806
2018-01-12 15:24,1.21805,1.21811,1.21805,1.21811
2018-01-12 15:25,1.21810,1.21810,1.21780,1.21780
2018-01-12 15:26,1.21780,1.21787,1.21776,1.21781
2018-01-12 15:27,1.21780,1.21781,1.21778,1.21778
2018-01-12 15:28,1.21779,1.21781,1.21779,1.21781
2018-01-12 15:29,1.21780,1.21796,1.21780,1.21795
2018-01-12 15:30,1.21794,1.21794,1.21782,1.21787
2018-01-12 15:31,1.21786,1.21806,1.21786,1.21806
2018-01-12 15:32,1.21809,1.21811,1.21791,1.21794
2018-01-12 15:33,1.21794,1.21815,1.21794,1.21810
2018-01-12 15:34,1.21811,1.21822,1.21811,1.21822
2018-01-12 15:35,1.21823,1.21840,1.21823,1.21832
2018-01-12 15:36,1.21826,1.21828,1.21820,1.21826
2018-01-12 15:37,1.21827,1.21827,1.21811,1.21817
2018-01-12 15:38,1.21818,1.21820,1.21814,1.21819
2018-01-12 15:39,1.21819,1.21824,1.21819,1.21824
2018-01-12 15:40,1.21824,1.21827,1.21818,1.21820
2018-01-12 15:41,1.21820,1.21820,1.21817,1.21817
2018-01-12 15:42,1.21816,1.21817,1.21815,1.21815
2018-01-12 15:43,1.21816,1.21821,1.21810,1.21817
2018-01-12 15:44,1.21816,1.21820,1.21812,1.21820
2018-01-12 15:45,1.21818,1.21819,1.21811,1.21811
2018-01-12 15:46,1.21811,1.21812,1.21811,1.21811
2018-01-12 15:47,1.21814,1.21817,1.21812,1.21816
2018-01-12 15:48,1.21817,1.21820,1.21810,1.21811
2018-01-12 15:49,1.21810,1.21817,1.21807,1.21815
2018-01-12 15:50,1.21814,1.21832,1.21811,1.21832
2018-01-12 15:51,1.21833,1.21838,1.21832,1.21838
2018-01-12 15:52,1.21839,1.21857,1.21837,1.21854
2018-01-12 15:53,1.21853,1.21867,1.21853,1.21864
2018-01-12 15:54,1.21863,1.21865,1.21845,1.21853
2018-01-12 15:55,1.21853,1.21854,1.21844,1.21845
2018-01-12 15:56,1.21845,1.21854,1.21845,1.21852
2018-01-12 15:57,1.21853,1.21865,1.21852,1.21863
2018-01-12 15:58,1.21864,1.21877,1.21858,1.21874
2018-01-12 15:59,1.21873,1.21883,1.21870,1.21870
2018-01-12 16:00,1.21869,1.21898,1.21868,1.21897
2018-01-12 16:01,1.21896,1.21896,1.21890,1.21894
2018-01-12 16:02,1.21895,1.21897,1.21887,1.21897
2018-01-12 16:03,1.21896,1.21899,1.21877,1.21897
2018-01-12 16:04,1.21898,1.22056,1.21896,1.22056
2018-01-12 16:05,1.22063,1.22186,1.22047,1.22084
2018-01-12 16:06,1.22081,1.22139,1.22049,1.22092
2018-01-12 16:07,1.22078,1.22093,1.22031,1.22031
2018-01-12 16:08,1.22037,1.22044,1.22027,1.22034
2018-01-12 16:09,1.22033,1.22036,1.22018,1.22029
2018-01-12 16:10,1.22028,1.22032,1.22024,1.22028
2018-01-12 16:11,1.22032,1.22032,1.22011,1.22019
2018-01-12 16:12,1.22018,1.22026,1.22006,1.22026
2018-01-12 16:13,1.22030,1.22066,1.22029,1.22043
2018-01-12 16:14,1.22041,1.22041,1.22024,1.22039
2018-01-12 16:15,1.22039,1.22043,1.22024,1.22024
2018-01-12 16:16,1.22022,1.22059,1.22014,1.22057
2018-01-12 16:17,1.22058,1.22067,1.22058,1.22067
2018-01-12 16:18,1.22070,1.22073,1.22036,1.22039
2018-01-12 16:19,1.22039,1.22039,1.21998,1.21999
2018-01-12 16:20,1.21999,1.22001,1.21989,1.21996
2018-01-12 16:21,1.21984,1.21986,1.21976,1.21979
2018-01-12 16:22,1.21978,1.21978,1.21929,1.21935
2018-01-12 16:23,1.21936,1.21951,1.21934,1.21945
2018-01-12 16:24,1.21943,1.21956,1.21942,1.21956
2018-01-12 16:25,1.21956,1.21971,1.21956,1.21965
2018-01-12 16:26,1.21966,1.21968,1.21950,1.21951
2018-01-12 16:27,1.21952,1.21959,1.21944,1.21950
2018-01-12 16:28,1.21950,1.21954,1.21950,1.21951
2018-01-12 16:29,1.21951,1.21969,1.21951,1.21969
2018-01-12 16:30,1.21969,1.21979,1.21963,1.21974
2018-01-12 16:31,1.21975,1.22003,1.21975,1.21990
2018-01-12 16:32,1.21991,1.21998,1.21988,1.21997
2018-01-12 16:33,1.21995,1.21995,1.21954,1.21955
2018-01-12 16:34,1.21959,1.21964,1.21951,1.21951
2018-01-12 16:35,1.21950,1.21950,1.21938,1.21940
2018-01-12 16:36,1.21944,1.21944,1.21915,1.21915
2018-01-12 16:37,1.21917,1.21921,1.21907,1.21911
2018-01-12 16:38,1.21911,1.21913,1.21909,1.21909
2018-01-12 16:39,1.21910,1.21921,1.21909,1.21915
2018-01-12 16:40,1.21918,1.21937,1.21916,1.21936
2018-01-12 16:41,1.21938,1.21954,1.21938,1.21949
2018-01-12 16:42,1.21952,1.21959,1.21951,1.21954
2018-01-12 16:43,1.21955,1.21955,1.21890,1.21892
